order_id,customer_id,order_date,order_status,shipping_city,shipping_state,shipping_region,shipping_cost,delivery_date,payment_id
202643,16321,7/16/2025,Delivered,Mumbai,Maharashtra,West,101.1,7/18/2025,302643
202644,12897,7/15/2024,Delivered,Bhopal,Madhya Pradesh,Central,269.49,7/18/2024,302644
202645,10366,9/20/2025,Delivered,Chennai,Tamil Nadu,South,149.47,9/23/2025,302645
202646,13018,8/21/2025,Delivered,Kolkata,West Bengal,East,55,8/22/2025,302646
202647,11183,9/13/2025,Delivered,Kolkata,West Bengal,East,241.24,9/21/2025,302647
202648,13523,7/21/2025,Delivered,Kolkata,West Bengal,East,53.67,7/26/2025,302648
202649,10641,11/26/2025,Delivered,Lucknow,Uttar Pradesh,North,131.3,12/2/2025,302649
202650,16381,7/5/2024,Delivered,Lucknow,Uttar Pradesh,North,131.42,7/9/2024,302650
202651,14756,6/12/2025,Delivered,New Delhi,Delhi,North,119.13,6/17/2025,302651
202652,10313,11/19/2025,Delivered,Mumbai,Maharashtra,West,224.1,11/23/2025,302652
202653,15234,10/22/2024,Delivered,Chennai,Tamil Nadu,South,80.11,10/29/2024,302653
202654,17636,11/16/2024,Delivered,Kolkata,West Bengal,East,80.84,11/22/2024,302654
202655,10478,4/17/2025,Delivered,Ahmedabad,Gujarat,West,151.68,4/21/2025,302655
202656,12846,10/10/2024,Delivered,Ahmedabad,Gujarat,West,270.75,10/12/2024,302656
202657,17232,3/24/2024,Delivered,Mumbai,Maharashtra,West,58.04,3/26/2024,302657
202658,10275,9/29/2023,Delivered,Jaipur,Rajasthan,North,320.27,10/4/2023,302658
202659,17387,7/25/2025,Shipped,New Delhi,Delhi,North,271.34,7/30/2025,302659
202660,17915,7/31/2025,Delivered,Ludhiana,Punjab,North,47,8/2/2025,302660
202661,13117,12/9/2024,Processing,Mumbai,Maharashtra,West,97.24,,302661
202662,13713,12/27/2025,Delivered,Bhopal,Madhya Pradesh,Central,58.22,1/2/2026,302662
202663,17906,4/7/2024,Delivered,Mumbai,Maharashtra,West,173.59,4/13/2024,302663
202664,10459,6/7/2025,Delivered,Patna,Bihar,East,302.61,6/12/2025,302664
202665,12520,7/11/2024,Delivered,Mumbai,Maharashtra,West,241.61,7/15/2024,302665
202666,10480,7/7/2025,Cancelled,Chennai,Tamil Nadu,South,188.61,,302666
202667,16047,8/2/2025,Delivered,Chennai,Tamil Nadu,South,266.54,8/9/2025,302667
202668,15272,12/8/2024,Delivered,Kochi,Kerala,South,196.5,12/15/2024,302668
202669,16971,5/27/2025,Delivered,Lucknow,Uttar Pradesh,North,276.19,6/2/2025,302669
202670,11471,12/30/2024,Delivered,Gurugram,Haryana,North,92.87,1/5/2025,302670
202671,14365,11/12/2025,Delivered,Lucknow,Uttar Pradesh,North,232.64,11/16/2025,302671
202672,15766,12/9/2025,Delivered,Chennai,Tamil Nadu,South,61.56,12/12/2025,302672
202673,12232,7/28/2025,Delivered,Jaipur,Rajasthan,North,115.42,8/6/2025,302673
202674,17188,6/5/2025,Processing,Bengaluru,Karnataka,South,162,,302674
202675,11558,10/14/2025,Delivered,Hyderabad,Telangana,South,230.52,10/17/2025,302675
202676,10925,7/19/2025,Delivered,Mumbai,Maharashtra,West,56.09,7/22/2025,302676
202677,12225,4/14/2025,Delivered,Kochi,Kerala,South,308.66,4/19/2025,302677
202678,16455,10/29/2025,Delivered,Jaipur,Rajasthan,North,331.84,11/1/2025,302678
202679,15777,10/5/2023,Delivered,Lucknow,Uttar Pradesh,North,54.54,10/6/2023,302679
202680,17201,6/22/2024,Delivered,Chennai,Tamil Nadu,South,63.86,6/24/2024,302680
202681,14956,9/10/2024,Delivered,Mumbai,Maharashtra,West,237.59,9/14/2024,302681
202682,17387,4/29/2025,Delivered,New Delhi,Delhi,North,82.02,5/2/2025,302682
202683,14356,7/18/2025,Delivered,Jaipur,Rajasthan,North,146.75,7/23/2025,302683
202684,17387,3/3/2025,Delivered,New Delhi,Delhi,North,168.95,3/7/2025,302684
202685,17008,10/7/2025,Delivered,Kolkata,West Bengal,East,187.72,10/14/2025,302685
202686,13795,12/29/2025,Delivered,New Delhi,Delhi,North,112.96,1/3/2026,302686
202687,10049,12/22/2025,Delivered,Jaipur,Rajasthan,North,251.59,12/28/2025,302687
202688,17897,11/22/2024,Delivered,Ahmedabad,Gujarat,West,85.58,11/28/2024,302688
202689,13983,5/8/2025,Delivered,Ahmedabad,Gujarat,West,51.34,5/11/2025,302689
202690,16002,7/14/2025,Delivered,Kolkata,West Bengal,East,61.95,7/18/2025,302690
202691,13625,12/6/2025,Delivered,Jaipur,Rajasthan,North,206.62,12/11/2025,302691
202692,12899,7/28/2025,Delivered,Ahmedabad,Gujarat,West,87.85,7/29/2025,302692
202693,12853,10/18/2025,Delivered,Patna,Bihar,East,261.92,10/23/2025,302693
202694,12841,2/26/2024,Delivered,Patna,Bihar,East,201.27,3/4/2024,302694
202695,14655,5/31/2024,Delivered,Chennai,Tamil Nadu,South,186.83,6/4/2024,302695
202696,16532,3/15/2025,Delivered,Bhopal,Madhya Pradesh,Central,71.08,3/22/2025,302696
202697,14554,9/4/2025,Delivered,Jaipur,Rajasthan,North,300.07,9/10/2025,302697
202698,14227,7/15/2025,Delivered,Ahmedabad,Gujarat,West,248.23,7/21/2025,302698
202699,12444,9/29/2024,Delivered,New Delhi,Delhi,North,131.05,10/1/2024,302699
202700,13687,12/22/2025,Delivered,Chennai,Tamil Nadu,South,147.96,12/29/2025,302700
202701,11394,8/14/2023,Delivered,Kolkata,West Bengal,East,149.74,8/19/2023,302701
202702,16030,12/6/2025,Delivered,Mumbai,Maharashtra,West,145.91,12/14/2025,302702
202703,16364,12/28/2024,Delivered,Mumbai,Maharashtra,West,141.62,1/4/2025,302703
202704,11917,8/9/2025,Delivered,Jaipur,Rajasthan,North,246.86,8/12/2025,302704
202705,14543,8/18/2024,Delivered,Bhopal,Madhya Pradesh,Central,191.22,8/20/2024,302705
202706,12256,10/25/2024,Delivered,New Delhi,Delhi,North,151.41,10/27/2024,302706
202707,17830,12/13/2025,Delivered,Mumbai,Maharashtra,West,103.52,12/18/2025,302707
202708,12385,12/7/2025,Delivered,Kolkata,West Bengal,East,186.79,12/13/2025,302708
202709,16972,9/12/2024,Delivered,Chennai,Tamil Nadu,South,119.61,9/16/2024,302709
202710,15675,11/11/2024,Processing,New Delhi,Delhi,North,67.16,,302710
202711,17724,12/30/2025,Delivered,Chennai,Tamil Nadu,South,140.01,1/2/2026,302711
202712,15819,12/20/2025,Delivered,Chennai,Tamil Nadu,South,184.11,12/23/2025,302712
202713,14910,6/22/2024,Delivered,Mumbai,Maharashtra,West,105.84,6/27/2024,302713
202714,13677,4/12/2025,Delivered,Bengaluru,Karnataka,South,276.2,4/18/2025,302714
202715,13775,1/23/2025,Delivered,Patna,Bihar,East,337.73,1/30/2025,302715
202716,10013,3/21/2025,Shipped,Ahmedabad,Gujarat,West,103.82,3/24/2025,302716
202717,17979,11/25/2025,Delivered,Ludhiana,Punjab,North,257.8,11/28/2025,302717
202718,14547,7/14/2025,Delivered,Bhopal,Madhya Pradesh,Central,97.4,7/17/2025,302718
202719,14720,6/11/2025,Delivered,Mumbai,Maharashtra,West,239.59,6/16/2025,302719
202720,11398,11/30/2023,Delivered,Ludhiana,Punjab,North,94.23,12/8/2023,302720
202721,13445,8/23/2025,Cancelled,Kochi,Kerala,South,189.57,,302721
202722,11744,10/1/2025,Delivered,Gurugram,Haryana,North,231.41,10/6/2025,302722
202723,11744,10/6/2025,Delivered,Gurugram,Haryana,North,168.7,10/13/2025,302723
202724,14381,10/1/2024,Delivered,New Delhi,Delhi,North,83.07,10/7/2024,302724
202725,11919,1/10/2025,Delivered,Ahmedabad,Gujarat,West,259.13,1/16/2025,302725
202726,15410,6/9/2025,Delivered,Patna,Bihar,East,206.65,6/16/2025,302726
202727,13013,11/12/2025,Delivered,Lucknow,Uttar Pradesh,North,179.22,11/17/2025,302727
202728,13013,9/2/2024,Cancelled,Lucknow,Uttar Pradesh,North,242.72,,302728
202729,15692,11/24/2025,Delivered,Kolkata,West Bengal,East,137.11,11/26/2025,302729
202730,15448,4/7/2025,Processing,Chennai,Tamil Nadu,South,114.05,,302730
202731,13222,11/12/2025,Delivered,Patna,Bihar,East,351.4,11/18/2025,302731
202732,17454,10/18/2024,Delivered,Ahmedabad,Gujarat,West,62.44,10/21/2024,302732
202733,12612,2/10/2025,Shipped,Patna,Bihar,East,232.66,2/15/2025,302733
202734,15813,5/6/2025,Delivered,Jaipur,Rajasthan,North,206.44,5/17/2025,302734
202735,16434,10/13/2025,Delivered,Ludhiana,Punjab,North,108.78,10/18/2025,302735
202736,11741,7/22/2025,Delivered,Bengaluru,Karnataka,South,63.53,7/29/2025,302736
202737,13801,6/29/2024,Delivered,Kolkata,West Bengal,East,248.08,6/30/2024,302737
202738,10168,12/17/2024,Shipped,Patna,Bihar,East,266.61,12/26/2024,302738
202739,12629,12/19/2025,Delivered,Bengaluru,Karnataka,South,160.89,12/21/2025,302739
202740,12138,6/8/2025,Delivered,Lucknow,Uttar Pradesh,North,239.52,6/16/2025,302740
202741,16253,10/27/2024,Delivered,Hyderabad,Telangana,South,153.58,10/30/2024,302741
202742,11760,4/16/2025,Delivered,Ludhiana,Punjab,North,272.59,4/18/2025,302742
202743,10203,7/2/2025,Delivered,New Delhi,Delhi,North,80.17,7/8/2025,302743
202744,10189,12/6/2024,Delivered,Lucknow,Uttar Pradesh,North,270.24,12/8/2024,302744
202745,16198,12/13/2023,Delivered,Mumbai,Maharashtra,West,262.86,12/17/2023,302745
202746,11120,12/22/2025,Delivered,Kochi,Kerala,South,311.75,12/25/2025,302746
202747,15210,8/7/2025,Delivered,Kolkata,West Bengal,East,68.18,8/16/2025,302747
202748,11599,4/24/2025,Delivered,Patna,Bihar,East,155.1,4/29/2025,302748
202749,11766,8/1/2025,Delivered,Kolkata,West Bengal,East,226.38,8/7/2025,302749
202750,16527,4/24/2024,Delivered,Bengaluru,Karnataka,South,165.35,4/29/2024,302750
202751,15521,8/2/2025,Delivered,Hyderabad,Telangana,South,234.3,8/8/2025,302751
202752,15297,11/22/2025,Delivered,Bhopal,Madhya Pradesh,Central,166.99,11/26/2025,302752
202753,17454,7/7/2024,Delivered,Ahmedabad,Gujarat,West,87.15,7/12/2024,302753
202754,17009,7/27/2025,Shipped,Kolkata,West Bengal,East,98.74,8/5/2025,302754
202755,16837,5/26/2025,Delivered,Kolkata,West Bengal,East,255.43,5/30/2025,302755
202756,11053,12/16/2024,Shipped,Bengaluru,Karnataka,South,133.72,12/19/2024,302756
202757,11298,11/9/2024,Delivered,Mumbai,Maharashtra,West,153.02,11/12/2024,302757
202758,17872,6/2/2025,Delivered,Kolkata,West Bengal,East,234.62,6/7/2025,302758
202759,14630,2/28/2025,Delivered,Bengaluru,Karnataka,South,245.52,3/4/2025,302759
202760,14399,8/21/2025,Delivered,Mumbai,Maharashtra,West,123.45,8/24/2025,302760
202761,14058,12/24/2025,Delivered,Gurugram,Haryana,North,77.4,12/29/2025,302761
202762,15965,11/17/2024,Delivered,Jaipur,Rajasthan,North,155.39,11/21/2024,302762
202763,14792,4/9/2025,Processing,Kolkata,West Bengal,East,253.99,,302763
202764,11176,5/11/2024,Delivered,Lucknow,Uttar Pradesh,North,174.09,5/14/2024,302764
202765,10809,10/23/2025,Delivered,New Delhi,Delhi,North,134.16,10/30/2025,302765
202766,12412,8/25/2025,Shipped,Bhopal,Madhya Pradesh,Central,140.05,8/27/2025,302766
202767,17006,1/4/2025,Delivered,Hyderabad,Telangana,South,212.66,1/7/2025,302767
202768,13211,2/5/2025,Shipped,Chennai,Tamil Nadu,South,107.3,2/13/2025,302768
202769,17031,7/16/2025,Delivered,Kolkata,West Bengal,East,201.17,7/19/2025,302769
202770,14596,12/10/2024,Delivered,Bhopal,Madhya Pradesh,Central,146.65,12/13/2024,302770
202771,17454,8/3/2025,Delivered,Ahmedabad,Gujarat,West,132.43,8/7/2025,302771
202772,17145,10/3/2025,Delivered,Bhubaneswar,Odisha,East,241.76,10/10/2025,302772
202773,13007,5/17/2024,Shipped,Ahmedabad,Gujarat,West,205.79,5/18/2024,302773
202774,14417,12/24/2025,Cancelled,New Delhi,Delhi,North,163.38,,302774
202775,15751,7/24/2025,Delivered,Kolkata,West Bengal,East,216.86,7/25/2025,302775
202776,10366,9/1/2024,Delivered,Chennai,Tamil Nadu,South,125.23,9/9/2024,302776
202777,11250,5/5/2024,Shipped,Ludhiana,Punjab,North,105.05,5/9/2024,302777
202778,15914,10/24/2025,Delivered,Bengaluru,Karnataka,South,170.02,10/25/2025,302778
202779,17379,12/1/2025,Delivered,Hyderabad,Telangana,South,128.87,12/9/2025,302779
202780,12415,10/17/2025,Delivered,Hyderabad,Telangana,South,258.34,10/23/2025,302780
202781,13152,10/30/2025,Delivered,Ahmedabad,Gujarat,West,193.28,11/2/2025,302781
202782,17049,3/11/2025,Delivered,New Delhi,Delhi,North,148.71,3/13/2025,302782
202783,12104,2/13/2025,Delivered,Gurugram,Haryana,North,243.99,2/15/2025,302783
202784,17444,5/31/2025,Delivered,Mumbai,Maharashtra,West,267.31,6/2/2025,302784
202785,11093,12/29/2025,Cancelled,Bengaluru,Karnataka,South,149.48,,302785
202786,12030,12/8/2025,Delivered,Ahmedabad,Gujarat,West,195.78,12/14/2025,302786
202787,10295,11/28/2025,Delivered,Bhubaneswar,Odisha,East,196.41,11/30/2025,302787
202788,10745,8/3/2025,Delivered,New Delhi,Delhi,North,158.34,8/7/2025,302788
202789,12062,6/21/2025,Delivered,Bengaluru,Karnataka,South,173.74,6/26/2025,302789
202790,15305,11/5/2024,Delivered,Kolkata,West Bengal,East,110.5,11/7/2024,302790
202791,11593,11/20/2024,Delivered,Gurugram,Haryana,North,235.29,11/26/2024,302791
202792,17521,10/12/2025,Delivered,Kolkata,West Bengal,East,85.5,10/13/2025,302792
202793,12785,10/16/2025,Delivered,Mumbai,Maharashtra,West,242.57,10/19/2025,302793
202794,14149,12/25/2025,Delivered,Hyderabad,Telangana,South,76.72,12/31/2025,302794
202795,15394,10/20/2024,Delivered,Hyderabad,Telangana,South,243.29,10/24/2024,302795
202796,11055,3/22/2025,Delivered,Bengaluru,Karnataka,South,251.82,3/24/2025,302796
202797,15576,9/26/2024,Delivered,Mumbai,Maharashtra,West,121.16,10/1/2024,302797
202798,10937,8/18/2025,Delivered,Gurugram,Haryana,North,240.1,8/20/2025,302798
202799,16668,6/2/2024,Delivered,Hyderabad,Telangana,South,96.25,6/8/2024,302799
202800,13905,7/11/2025,Delivered,Chennai,Tamil Nadu,South,150.37,7/13/2025,302800
202801,10711,7/12/2025,Delivered,Bhopal,Madhya Pradesh,Central,184.25,7/19/2025,302801
202802,15738,7/13/2025,Delivered,Jaipur,Rajasthan,North,326.49,7/22/2025,302802
202803,10583,11/12/2025,Delivered,Kolkata,West Bengal,East,137.65,11/21/2025,302803
202804,17801,11/16/2025,Shipped,Mumbai,Maharashtra,West,86.41,11/19/2025,302804
202805,13638,9/7/2025,Delivered,Mumbai,Maharashtra,West,264.53,9/12/2025,302805
202806,13058,10/14/2025,Delivered,Mumbai,Maharashtra,West,122.83,10/16/2025,302806
202807,12493,6/9/2025,Shipped,Kolkata,West Bengal,East,233.46,6/16/2025,302807
202808,13599,10/3/2025,Delivered,Gurugram,Haryana,North,272.1,10/7/2025,302808
202809,16350,8/29/2025,Shipped,Jaipur,Rajasthan,North,290.66,9/7/2025,302809
202810,14166,8/29/2024,Delivered,Bengaluru,Karnataka,South,98.57,9/5/2024,302810
202811,15202,6/29/2025,Processing,Mumbai,Maharashtra,West,50.78,,302811
202812,10438,8/19/2024,Processing,New Delhi,Delhi,North,260.29,,302812
202813,16874,6/1/2025,Delivered,Chennai,Tamil Nadu,South,262.51,6/5/2025,302813
202814,14237,8/29/2025,Delivered,Chennai,Tamil Nadu,South,105.19,9/2/2025,302814
202815,14203,6/1/2025,Delivered,Kolkata,West Bengal,East,197.41,6/5/2025,302815
202816,12031,11/29/2023,Delivered,Kolkata,West Bengal,East,59.83,12/1/2023,302816
202817,10590,7/6/2025,Delivered,Kolkata,West Bengal,East,181.35,7/11/2025,302817
202818,12689,12/19/2025,Delivered,Bengaluru,Karnataka,South,214.22,12/24/2025,302818
202819,16624,6/2/2025,Delivered,Hyderabad,Telangana,South,109.28,6/3/2025,302819
202820,14376,11/1/2025,Delivered,Mumbai,Maharashtra,West,89.83,11/9/2025,302820
202821,12102,2/23/2024,Delivered,Mumbai,Maharashtra,West,133.96,2/24/2024,302821
202822,14782,5/23/2025,Delivered,Bhopal,Madhya Pradesh,Central,272.07,5/28/2025,302822
202823,12816,7/10/2024,Delivered,New Delhi,Delhi,North,62.41,7/13/2024,302823
202824,11778,11/26/2025,Delivered,Hyderabad,Telangana,South,108.89,11/28/2025,302824
202825,15993,11/1/2025,Delivered,Gurugram,Haryana,North,46.37,11/5/2025,302825
202826,11307,11/3/2025,Delivered,Ahmedabad,Gujarat,West,161.55,11/6/2025,302826
202827,14703,1/6/2025,Delivered,Chennai,Tamil Nadu,South,268.77,1/13/2025,302827
202828,15947,12/18/2025,Delivered,Kolkata,West Bengal,East,260.13,12/19/2025,302828
202829,10470,12/2/2025,Delivered,New Delhi,Delhi,North,193.41,12/4/2025,302829
202830,15643,12/28/2025,Delivered,Patna,Bihar,East,129.74,1/3/2026,302830
202831,10087,10/25/2025,Delivered,Lucknow,Uttar Pradesh,North,61.73,10/27/2025,302831
202832,16566,7/1/2025,Delivered,Jaipur,Rajasthan,North,170.11,7/7/2025,302832
202833,12197,8/18/2023,Cancelled,Kolkata,West Bengal,East,231.6,,302833
202834,11209,11/17/2024,Delivered,Bengaluru,Karnataka,South,159.82,11/19/2024,302834
202835,11015,10/2/2025,Delivered,Chennai,Tamil Nadu,South,196.12,10/4/2025,302835
202836,13487,12/17/2025,Delivered,Jaipur,Rajasthan,North,332.22,12/21/2025,302836
202837,12283,12/2/2025,Delivered,Bengaluru,Karnataka,South,59.78,12/4/2025,302837
202838,13742,10/7/2025,Delivered,Mumbai,Maharashtra,West,135.39,10/13/2025,302838
202839,16822,9/24/2025,Delivered,Gurugram,Haryana,North,167.17,9/28/2025,302839
202840,10829,3/27/2025,Delivered,Kochi,Kerala,South,297.87,3/31/2025,302840
202841,12100,9/7/2025,Delivered,Mumbai,Maharashtra,West,199.59,9/8/2025,302841
202842,10877,5/15/2025,Processing,Chennai,Tamil Nadu,South,273.2,,302842
202843,15148,12/7/2024,Delivered,Hyderabad,Telangana,South,134.96,12/10/2024,302843
202844,15013,6/17/2025,Delivered,Mumbai,Maharashtra,West,122.67,6/18/2025,302844
202845,16849,8/28/2025,Delivered,Mumbai,Maharashtra,West,76.07,9/2/2025,302845
202846,15913,4/24/2025,Delivered,New Delhi,Delhi,North,131.68,4/26/2025,302846
202847,15669,5/11/2025,Shipped,Jaipur,Rajasthan,North,175.85,5/15/2025,302847
202848,11254,8/8/2024,Processing,Ahmedabad,Gujarat,West,150.72,,302848
202849,16628,7/26/2024,Delivered,Ahmedabad,Gujarat,West,205.1,7/31/2024,302849
202850,10055,12/12/2025,Delivered,Lucknow,Uttar Pradesh,North,53.96,12/13/2025,302850
202851,15780,5/29/2024,Delivered,Kolkata,West Bengal,East,269.64,6/1/2024,302851
202852,16584,3/15/2025,Delivered,Mumbai,Maharashtra,West,82.25,3/18/2025,302852
202853,11799,11/29/2025,Delivered,New Delhi,Delhi,North,279.52,11/30/2025,302853
202854,12476,12/22/2025,Shipped,Kolkata,West Bengal,East,115.45,12/28/2025,302854
202855,11927,9/7/2025,Delivered,Chennai,Tamil Nadu,South,93,9/13/2025,302855
202856,16631,11/22/2025,Delivered,Jaipur,Rajasthan,North,304.9,11/28/2025,302856
202857,13355,5/31/2024,Delivered,Hyderabad,Telangana,South,94.24,6/4/2024,302857
202858,12908,3/4/2025,Shipped,Kolkata,West Bengal,East,184.42,3/11/2025,302858
202859,14028,12/22/2024,Delivered,Jaipur,Rajasthan,North,256.55,12/26/2024,302859
202860,15924,9/21/2023,Delivered,Bengaluru,Karnataka,South,215.67,9/23/2023,302860
202861,15356,11/9/2025,Delivered,Ludhiana,Punjab,North,248.33,11/14/2025,302861
202862,15740,12/17/2025,Delivered,Chennai,Tamil Nadu,South,107.06,12/19/2025,302862
202863,17567,10/19/2024,Delivered,Kolkata,West Bengal,East,190.78,10/24/2024,302863
202864,12062,2/14/2025,Delivered,Bengaluru,Karnataka,South,141.11,2/17/2025,302864
202865,11637,8/9/2025,Delivered,Chennai,Tamil Nadu,South,130.77,8/12/2025,302865
202866,15259,11/5/2025,Delivered,Hyderabad,Telangana,South,240.75,11/9/2025,302866
202867,11150,12/25/2025,Delivered,Kochi,Kerala,South,174.65,12/29/2025,302867
202868,15207,9/18/2025,Delivered,Kolkata,West Bengal,East,88.23,9/25/2025,302868
202869,17652,6/4/2025,Delivered,Mumbai,Maharashtra,West,271.72,6/9/2025,302869
202870,13675,11/24/2024,Delivered,Patna,Bihar,East,187.65,11/30/2024,302870
202871,11709,9/14/2025,Delivered,Kochi,Kerala,South,288.42,9/18/2025,302871
202872,17965,12/28/2025,Delivered,Mumbai,Maharashtra,West,149.55,12/29/2025,302872
202873,13058,11/17/2025,Delivered,Mumbai,Maharashtra,West,156.33,11/23/2025,302873
202874,10882,11/20/2025,Shipped,Ahmedabad,Gujarat,West,254.66,11/24/2025,302874
202875,13311,5/21/2025,Delivered,Gurugram,Haryana,North,239.11,5/22/2025,302875
202876,10689,9/23/2024,Processing,Lucknow,Uttar Pradesh,North,88.04,,302876
202877,10650,12/14/2025,Processing,Kolkata,West Bengal,East,120.85,,302877
202878,10366,1/4/2025,Delivered,Chennai,Tamil Nadu,South,139.46,1/12/2025,302878
202879,13642,10/5/2025,Delivered,Kolkata,West Bengal,East,208.06,10/14/2025,302879
202880,13677,1/10/2025,Delivered,Bengaluru,Karnataka,South,183.32,1/15/2025,302880
202881,15947,12/28/2025,Delivered,Kolkata,West Bengal,East,177.94,1/5/2026,302881
202882,14360,12/30/2024,Delivered,Lucknow,Uttar Pradesh,North,204.67,1/4/2025,302882
202883,16937,9/23/2023,Delivered,Ludhiana,Punjab,North,76.76,9/28/2023,302883
202884,17036,10/9/2024,Delivered,Ahmedabad,Gujarat,West,189.95,10/12/2024,302884
202885,11330,7/17/2024,Delivered,Mumbai,Maharashtra,West,145.81,7/23/2024,302885
202886,10339,11/12/2024,Delivered,Kolkata,West Bengal,East,275.35,11/17/2024,302886
202887,15723,8/11/2024,Delivered,Kolkata,West Bengal,East,198.48,8/15/2024,302887
202888,10080,12/23/2025,Delivered,Patna,Bihar,East,136.17,12/30/2025,302888
202889,13150,6/17/2025,Delivered,Mumbai,Maharashtra,West,269.69,6/21/2025,302889
202890,10406,9/16/2025,Delivered,Kochi,Kerala,South,136.31,9/19/2025,302890
202891,13677,3/22/2024,Delivered,Bengaluru,Karnataka,South,176.99,3/24/2024,302891
202892,13599,8/12/2023,Delivered,Gurugram,Haryana,North,219.61,8/16/2023,302892
202893,16826,11/1/2025,Delivered,New Delhi,Delhi,North,187.28,11/5/2025,302893
202894,15234,7/25/2025,Delivered,Chennai,Tamil Nadu,South,249.64,7/30/2025,302894
202895,13216,7/29/2024,Delivered,Lucknow,Uttar Pradesh,North,138.17,8/2/2024,302895
