return_id,order_id,product_id,return_date,return_reason,refund_amount,return_status
1446,216286,5516,7/4/2025,Late Delivery,604.26,Approved
1447,206424,5689,1/20/2026,Changed Mind,746.77,Approved
1448,205978,5738,9/18/2025,Poor Quality,451.67,Approved
1449,218790,5685,12/24/2025,Size Issue,394.47,Processed
1450,218526,5084,4/9/2025,Late Delivery,2532.33,Approved
1451,217763,5643,11/22/2025,Changed Mind,5536.26,Approved
1452,209821,5821,4/17/2025,Not as Expected,388.3,Approved
1453,200699,5226,8/19/2023,Damaged Product,3342.88,Rejected
1454,202635,5866,5/12/2025,Late Delivery,5484.36,Approved
1455,217000,5643,1/28/2024,Late Delivery,5427.67,Approved
1456,214775,5348,12/15/2024,Not as Expected,4313.98,Processed
1457,205249,5923,6/18/2025,Poor Quality,1102.46,Processed
1458,207772,5032,10/1/2024,Poor Quality,3515.43,Approved
1459,206299,5186,9/15/2024,Not as Expected,12124.82,Approved
1460,209351,5660,9/2/2024,Not as Expected,1945.44,Processed
1461,208519,5174,1/22/2025,Size Issue,825.15,Processed
1462,219269,5424,6/28/2025,Not as Expected,25250.52,Approved
1463,212212,5312,10/2/2025,Not as Expected,10123.74,Processed
1464,201514,5463,11/6/2024,Not as Expected,2062.86,Approved
1465,207710,5760,9/1/2025,Changed Mind,672.33,Approved
1466,206763,5606,8/15/2025,Not as Expected,1040.24,Approved
1467,203279,5119,7/12/2025,Changed Mind,3399.1,Processed
1468,210153,5987,1/7/2025,Not as Expected,833.4,Approved
1469,215232,5882,12/5/2024,Size Issue,7869.17,Approved
1470,218306,5070,11/21/2025,Late Delivery,5932.53,Approved
1471,200953,5976,1/7/2025,Changed Mind,661.04,Approved
1472,210819,5594,5/29/2025,Not as Expected,106.37,Approved
1473,216980,5351,1/26/2025,Poor Quality,332.3,Processed
1474,216776,5662,6/4/2025,Late Delivery,1031.66,Processed
1475,219098,5139,7/4/2025,Not as Expected,3657.37,Approved
1476,219070,5312,5/25/2025,Not as Expected,19292.29,Processed
1477,212810,5118,1/18/2026,Poor Quality,866.61,Approved
1478,205061,5915,10/28/2024,Size Issue,364.71,Processed
1479,207738,5729,11/6/2023,Changed Mind,872.19,Approved
1480,208112,5830,9/10/2025,Size Issue,1161.44,Rejected
1481,206948,5145,10/27/2024,Not as Expected,20863.21,Approved
1482,214682,5518,7/30/2025,Poor Quality,1070.19,Approved
1483,214506,5723,11/24/2024,Poor Quality,5726.71,Approved
1484,214283,5564,7/8/2025,Size Issue,950.2,Processed
1485,219162,5878,10/7/2025,Late Delivery,2687.48,Approved
1486,208903,5112,2/5/2025,Damaged Product,3234.04,Approved
1487,217968,5424,12/27/2025,Wrong Product,13147.83,Approved
1488,218502,5087,7/13/2025,Not as Expected,775.19,Approved
1489,216454,5489,8/15/2025,Size Issue,362.05,Approved
1490,203384,5052,1/4/2026,Size Issue,9065.97,Approved
1491,204672,5691,4/18/2023,Poor Quality,595.14,Processed
1492,218855,5671,5/7/2024,Size Issue,1999.9,Approved
1493,201204,5420,3/21/2025,Late Delivery,2621.12,Processed
1494,201352,5016,6/24/2025,Not as Expected,378.32,Approved
1495,206574,5140,11/23/2025,Late Delivery,1987.01,Rejected
1496,207678,5816,11/14/2024,Late Delivery,4422.18,Approved
1497,214261,5828,9/24/2025,Changed Mind,5543.54,Approved
1498,213052,5257,12/13/2025,Not as Expected,3500.24,Rejected
1499,200126,5804,6/27/2025,Wrong Product,1535.67,Approved
1500,217360,5119,8/10/2025,Not as Expected,3560.59,Processed
1501,209972,5892,8/31/2025,Not as Expected,6294.6,Processed
1502,200938,5733,2/11/2025,Poor Quality,16584.39,Approved
1503,214064,5183,11/28/2025,Not as Expected,1431.22,Approved
1504,214072,5732,8/27/2025,Size Issue,1033.36,Processed
1505,216549,5394,8/4/2025,Wrong Product,522.37,Processed
1506,208177,5949,7/13/2025,Changed Mind,3042.42,Approved
1507,206378,5600,11/4/2025,Not as Expected,1192.09,Processed
1508,206175,5084,12/7/2025,Not as Expected,875.15,Approved
1509,206330,5392,5/13/2025,Late Delivery,2217.89,Processed
1510,209136,5032,5/26/2025,Wrong Product,5882.5,Approved
1511,207974,5807,7/25/2024,Size Issue,1627.83,Processed
1512,219645,5781,9/18/2025,Not as Expected,2954.56,Approved
1513,209249,5426,12/26/2024,Not as Expected,1269.46,Approved
1514,211705,5753,6/6/2025,Damaged Product,2144.1,Approved
1515,214648,5945,9/12/2025,Changed Mind,1514.44,Approved
1516,217944,5784,9/14/2025,Not as Expected,866.8,Approved
1517,205906,5981,9/19/2025,Not as Expected,3935.43,Approved
1518,200073,5739,7/19/2024,Not as Expected,321.25,Approved
1519,217165,5621,1/24/2024,Not as Expected,1318.72,Approved
1520,217812,5060,5/11/2025,Not as Expected,1721.77,Approved
1521,214968,5675,8/23/2025,Damaged Product,4212.39,Approved
1522,217351,5271,12/8/2025,Not as Expected,7490.4,Approved
1523,201165,5170,4/26/2025,Changed Mind,1868.36,Approved
1524,210341,5398,12/21/2025,Not as Expected,1620.19,Processed
1525,213474,5495,12/17/2025,Not as Expected,1451.33,Approved
1526,218394,5795,2/21/2024,Not as Expected,355.86,Approved
1527,218064,5153,10/11/2025,Late Delivery,695.75,Processed
1528,202630,5763,8/6/2025,Not as Expected,6551.03,Approved
1529,217057,5807,10/30/2025,Not as Expected,1611.4,Processed
1530,213581,5064,1/17/2026,Size Issue,994.96,Processed
1531,218046,5394,7/17/2025,Changed Mind,978.63,Approved
1532,213363,5762,6/22/2024,Damaged Product,364.99,Approved
1533,207398,5791,8/12/2025,Not as Expected,419.47,Approved
1534,208348,5819,8/31/2025,Not as Expected,1078.63,Approved
1535,211172,5787,9/11/2025,Poor Quality,785.07,Approved
1536,213984,5686,10/31/2023,Not as Expected,2134.4,Approved
1537,205215,5574,12/29/2025,Late Delivery,613.73,Approved
1538,216332,5327,7/24/2024,Not as Expected,906.59,Approved
1539,216791,5781,9/21/2025,Wrong Product,921.97,Approved
1540,214005,5802,4/27/2024,Wrong Product,665.32,Processed
1541,214158,5506,6/4/2023,Poor Quality,781.85,Rejected
1542,219613,5706,7/20/2024,Late Delivery,495.23,Approved
1543,218023,5962,1/10/2025,Late Delivery,226.99,Rejected
1544,207998,5963,5/22/2025,Size Issue,3578.09,Approved
1545,208669,5829,3/27/2025,Not as Expected,690.69,Processed
1546,214809,5145,12/30/2025,Late Delivery,6148.37,Approved
1547,218309,5704,10/9/2025,Not as Expected,6812.81,Approved
1548,209364,5032,10/13/2024,Late Delivery,1655.3,Approved
1549,210275,5119,11/7/2023,Not as Expected,1172.13,Approved
1550,204767,5091,7/6/2025,Not as Expected,1719.83,Approved
1551,202017,5957,11/3/2025,Not as Expected,600.39,Processed
1552,215656,5390,8/15/2024,Changed Mind,432.47,Approved
1553,204919,5987,8/21/2024,Size Issue,582.57,Processed
1554,204322,5580,7/11/2024,Not as Expected,492.94,Approved
1555,210666,5215,12/17/2024,Late Delivery,859.94,Approved
1556,211138,5140,11/9/2025,Not as Expected,3703.53,Processed
1557,212123,5763,10/17/2025,Not as Expected,3300,Processed
1558,205895,5514,12/23/2025,Wrong Product,4071.28,Approved
1559,209099,5551,1/11/2026,Not as Expected,1031.32,Approved
1560,202511,5855,7/13/2025,Late Delivery,623.11,Rejected
1561,200042,5306,6/4/2025,Not as Expected,9148.15,Processed
1562,212689,5552,10/18/2025,Size Issue,638.5,Approved
1563,200911,5311,1/4/2026,Damaged Product,606.92,Approved
1564,202808,5442,11/2/2025,Wrong Product,2113.33,Approved
1565,215926,5107,7/28/2025,Not as Expected,1077.86,Approved
1566,217311,5455,12/26/2025,Late Delivery,1335.02,Approved
1567,204881,5566,2/7/2025,Poor Quality,7712.7,Processed
1568,215412,5272,7/30/2025,Changed Mind,1281.98,Approved
1569,201241,5201,5/8/2025,Changed Mind,1117.39,Approved
1570,214617,5333,11/13/2025,Wrong Product,635.97,Approved
1571,211200,5088,4/30/2024,Damaged Product,6584.4,Approved
1572,213371,5479,10/10/2024,Poor Quality,1135.04,Processed
1573,207145,5891,3/28/2024,Changed Mind,795.5,Approved
1574,218038,5298,2/27/2025,Not as Expected,4763.95,Approved
1575,215682,5880,8/19/2025,Not as Expected,4014.99,Approved
1576,215327,5990,4/22/2024,Changed Mind,1219.94,Approved
1577,213551,5885,4/15/2025,Poor Quality,8657.01,Approved
1578,204817,5888,1/27/2026,Size Issue,2178.77,Approved
1579,218951,5589,6/10/2025,Changed Mind,984.29,Approved
1580,204939,5931,10/15/2025,Changed Mind,6056.93,Approved
1581,207955,5601,11/9/2024,Wrong Product,1189.86,Approved
1582,203158,5480,6/29/2025,Not as Expected,589.08,Rejected
1583,200654,5817,1/19/2026,Not as Expected,3834.41,Approved
1584,216236,5849,10/6/2025,Changed Mind,2785.7,Approved
1585,215503,5086,5/23/2024,Poor Quality,6075.09,Approved
1586,214887,5699,10/22/2025,Damaged Product,971.1,Approved
1587,217498,5831,11/6/2024,Not as Expected,618.66,Processed
1588,212635,5733,9/26/2025,Late Delivery,24421.12,Approved
1589,218125,5656,11/17/2025,Changed Mind,2681.32,Approved
1590,205472,5323,9/29/2024,Changed Mind,831.26,Approved
1591,218243,5267,11/13/2025,Wrong Product,902.26,Processed
1592,216858,5860,1/28/2026,Wrong Product,2003.58,Processed
1593,203114,5245,5/23/2025,Poor Quality,2097.82,Approved
1594,211880,5369,1/12/2024,Late Delivery,421.14,Approved
1595,213987,5118,6/29/2025,Damaged Product,2284.43,Approved
1596,202016,5333,10/23/2025,Not as Expected,727.98,Approved
1597,207179,5671,8/1/2025,Size Issue,1894.34,Approved
1598,210559,5427,11/24/2023,Not as Expected,203.86,Processed
1599,210357,5994,7/16/2025,Size Issue,4301.3,Approved
1600,209769,5369,5/31/2024,Size Issue,810.66,Approved
1601,214045,5667,8/12/2025,Size Issue,1875.83,Approved
1602,214854,5183,8/13/2025,Changed Mind,1486.79,Approved
1603,215763,5116,7/23/2024,Late Delivery,601.87,Processed
1604,206425,5784,3/8/2025,Late Delivery,907.83,Processed
1605,211692,5775,9/11/2025,Size Issue,4463.68,Approved
1606,206911,5859,11/4/2024,Late Delivery,1608.74,Processed
1607,215500,5398,4/5/2025,Late Delivery,511.97,Approved
1608,203852,5594,9/16/2025,Poor Quality,106.19,Approved
1609,216039,5032,8/22/2024,Not as Expected,5399.01,Approved
1610,219305,5867,9/17/2025,Changed Mind,1320.78,Approved
1611,205943,5765,7/8/2023,Damaged Product,2118.39,Approved
1612,201199,5586,10/4/2023,Not as Expected,358.27,Approved
1613,217525,5066,4/3/2024,Not as Expected,399.29,Approved
1614,213482,5445,2/13/2024,Late Delivery,868.19,Approved
1615,216476,5984,4/7/2025,Late Delivery,632.44,Approved
1616,208333,5843,1/7/2026,Size Issue,4665.37,Processed
1617,219045,5820,7/3/2025,Size Issue,2347.31,Approved
1618,209294,5711,4/17/2025,Changed Mind,1068.03,Processed
1619,206152,5729,1/30/2025,Not as Expected,1817.31,Approved
1620,216485,5599,11/25/2023,Damaged Product,4640.43,Approved
1621,201960,5979,1/1/2026,Wrong Product,557.35,Approved
1622,211288,5831,5/16/2025,Late Delivery,297.33,Approved
1623,204689,5585,7/21/2025,Poor Quality,1155.84,Approved
1624,215163,5259,12/18/2024,Changed Mind,445.14,Processed
1625,216081,5594,3/30/2024,Not as Expected,202.04,Approved
1626,202980,5563,8/22/2025,Changed Mind,2373.38,Approved
1627,200377,5748,11/20/2025,Not as Expected,940.44,Approved
1628,207433,5103,12/22/2023,Wrong Product,5505.45,Processed
1629,203603,5429,12/17/2025,Wrong Product,256.5,Approved
1630,215837,5380,1/12/2025,Not as Expected,12242.68,Processed
1631,204283,5474,10/4/2024,Size Issue,3923.81,Approved
1632,200237,5528,4/23/2025,Size Issue,469.91,Processed
1633,218232,5453,7/17/2025,Not as Expected,845.22,Processed
1634,218121,5254,7/7/2025,Poor Quality,590.93,Processed
1635,207655,5335,2/18/2025,Late Delivery,15306.2,Processed
1636,213095,5456,12/24/2024,Poor Quality,6801.38,Approved
1637,202944,5807,12/13/2025,Size Issue,5146.77,Approved
1638,216147,5763,12/31/2025,Changed Mind,6442.99,Approved
1639,218229,5896,11/6/2025,Changed Mind,1796.17,Approved
1640,211312,5608,12/28/2025,Not as Expected,1108.34,Processed
1641,209498,5035,11/23/2025,Poor Quality,1446.11,Processed
1642,216113,5004,4/16/2025,Size Issue,7838.39,Processed
1643,203166,5288,9/1/2025,Size Issue,3225.98,Processed
1644,215523,5813,9/27/2025,Poor Quality,1953.11,Rejected
1645,200392,5611,1/31/2025,Size Issue,137.76,Approved
1646,214264,5488,12/17/2024,Changed Mind,950.64,Approved
1647,212847,5311,3/5/2025,Size Issue,553.82,Approved
1648,219886,5596,1/15/2026,Poor Quality,329.79,Processed
1649,200676,5893,9/11/2024,Damaged Product,4717.39,Processed
1650,207364,5914,10/21/2024,Size Issue,3703,Approved
1651,206168,5845,10/1/2024,Changed Mind,548.77,Approved
1652,210689,5766,10/11/2024,Changed Mind,381.61,Approved
1653,206439,5410,7/20/2024,Late Delivery,4658.35,Approved
1654,212538,5228,9/7/2024,Size Issue,461.19,Processed
1655,203163,5990,4/22/2023,Poor Quality,1112.96,Approved
1656,202243,5287,7/3/2025,Not as Expected,3066.5,Approved
1657,208320,5957,4/8/2025,Not as Expected,561.91,Approved
1658,204195,5581,11/22/2023,Wrong Product,1387.23,Approved
1659,217575,5390,3/30/2025,Poor Quality,457.29,Approved
1660,213574,5042,6/21/2024,Size Issue,13630.15,Approved
1661,202315,5682,1/2/2026,Size Issue,2318.78,Approved
1662,208805,5190,8/21/2025,Not as Expected,443.55,Processed
1663,210656,5750,5/17/2025,Changed Mind,741.24,Processed
1664,200677,5411,4/13/2024,Size Issue,1783,Approved
1665,215801,5548,1/6/2026,Changed Mind,7399.07,Approved
1666,206320,5404,5/25/2023,Late Delivery,500.41,Approved
1667,209223,5785,4/8/2025,Size Issue,2345.83,Approved
1668,207176,5392,6/14/2025,Wrong Product,2082.71,Approved
1669,212107,5810,10/1/2025,Late Delivery,583.84,Approved
1670,202582,5640,8/10/2025,Not as Expected,307.37,Processed
1671,217411,5204,11/17/2025,Changed Mind,2632.16,Approved
1672,218452,5301,9/27/2024,Changed Mind,2188.16,Approved
1673,210480,5309,5/11/2025,Changed Mind,967.62,Processed
1674,202936,5640,8/23/2025,Poor Quality,307.14,Approved
1675,212057,5460,9/7/2023,Wrong Product,376.87,Rejected
1676,219454,5952,7/26/2025,Poor Quality,1988.63,Approved
1677,214466,5030,10/5/2025,Not as Expected,212.67,Approved
1678,211272,5670,11/26/2025,Poor Quality,571.7,Approved
1679,205096,5746,12/27/2025,Size Issue,1472.11,Approved
1680,205825,5389,5/27/2025,Size Issue,3491.33,Approved
1681,216409,5686,4/8/2025,Size Issue,2291.21,Approved
1682,204818,5768,8/7/2025,Poor Quality,632.11,Processed
1683,219218,5542,3/27/2023,Poor Quality,1585.98,Approved
1684,215737,5141,5/11/2025,Not as Expected,739.23,Approved
1685,217940,5385,11/25/2025,Damaged Product,20732.18,Approved
1686,216412,5519,12/29/2025,Late Delivery,89.25,Approved
1687,218304,5204,1/5/2026,Size Issue,5500.53,Approved
1688,214628,5202,7/14/2025,Poor Quality,725.11,Processed
1689,218552,5906,4/21/2025,Poor Quality,528.86,Approved
1690,213568,5240,10/21/2024,Not as Expected,11372.94,Rejected
1691,215504,5174,9/1/2024,Poor Quality,893.95,Approved
1692,211183,5974,12/16/2025,Not as Expected,3007.78,Rejected
1693,204456,5359,11/24/2025,Wrong Product,2447.84,Approved
1694,215358,5066,11/30/2023,Size Issue,471.78,Processed
1695,215788,5917,12/13/2025,Late Delivery,2600.97,Approved
1696,214760,5410,1/18/2024,Changed Mind,6175.21,Approved
1697,213211,5859,10/21/2024,Poor Quality,922.81,Processed
1698,213033,5112,9/19/2025,Wrong Product,3031.61,Approved
1699,212428,5736,1/22/2025,Not as Expected,382.38,Approved
1700,202892,5885,9/3/2023,Damaged Product,1544.21,Approved
1701,201261,5883,7/12/2025,Changed Mind,7837.54,Approved
1702,210378,5578,11/4/2025,Not as Expected,1910.26,Approved
1703,208938,5183,8/8/2025,Not as Expected,751.65,Approved
1704,213742,5155,12/16/2024,Size Issue,963.53,Processed
1705,202466,5230,2/1/2025,Poor Quality,438.15,Approved
1706,218987,5492,12/22/2025,Damaged Product,1759.34,Processed
1707,212618,5610,11/26/2024,Not as Expected,1076.48,Approved
1708,200153,5415,6/5/2023,Damaged Product,1963.28,Approved
1709,206367,5454,6/3/2025,Poor Quality,2412.28,Rejected
1710,215776,5379,6/27/2025,Damaged Product,5055.49,Processed
1711,213724,5901,2/2/2024,Late Delivery,146.1,Approved
1712,219926,5159,4/16/2025,Changed Mind,517.32,Approved
1713,219081,5959,8/11/2024,Not as Expected,974.4,Approved
1714,200542,5806,8/6/2023,Changed Mind,4238.38,Processed
1715,211598,5529,5/23/2025,Not as Expected,546.18,Processed
1716,213881,5625,8/15/2025,Not as Expected,534.52,Approved
1717,215173,5119,10/18/2025,Size Issue,1158.56,Approved
1718,206125,5667,10/24/2025,Not as Expected,1719.14,Rejected
1719,203741,5017,4/25/2024,Changed Mind,1651.08,Approved
1720,201136,5162,8/17/2024,Not as Expected,2021.04,Processed
1721,219067,5504,3/27/2024,Late Delivery,245.77,Approved
1722,206840,5559,7/23/2025,Changed Mind,2125.8,Processed
1723,200749,5212,11/26/2025,Not as Expected,299.18,Approved
1724,212701,5013,8/29/2025,Damaged Product,113.19,Approved
1725,217929,5161,6/14/2024,Changed Mind,551.79,Approved
1726,212683,5106,5/10/2025,Size Issue,12141.52,Approved
1727,218073,5850,12/7/2024,Wrong Product,518.53,Rejected
1728,205656,5876,7/13/2025,Late Delivery,3178.6,Processed
1729,210010,5293,1/6/2026,Poor Quality,3554.08,Processed
1730,215384,5766,10/19/2024,Wrong Product,1124.86,Approved
1731,217750,5857,9/20/2025,Late Delivery,3914.92,Approved
1732,207581,5893,8/15/2025,Changed Mind,4428.01,Approved
1733,208943,5907,11/25/2024,Damaged Product,563.66,Processed
1734,212114,5815,12/24/2025,Size Issue,543.74,Approved
1735,200949,5016,1/17/2024,Late Delivery,383.94,Approved
1736,217473,5021,1/12/2024,Changed Mind,1906.07,Approved
1737,200376,5650,12/28/2024,Not as Expected,4113.32,Approved
1738,209735,5686,12/28/2025,Poor Quality,1161.76,Processed
1739,201797,5948,9/9/2025,Not as Expected,1607.08,Processed
1740,216115,5330,12/17/2025,Wrong Product,2010,Approved
1741,204639,5145,6/25/2025,Not as Expected,14335.91,Approved
1742,211418,5944,1/8/2025,Wrong Product,298.27,Approved
1743,216042,5298,6/9/2025,Poor Quality,4387.78,Approved
1744,208226,5037,5/4/2023,Wrong Product,5184.4,Approved
1745,214382,5916,9/3/2025,Not as Expected,3536.02,Approved
1746,203710,5258,10/27/2025,Late Delivery,2492.05,Approved
1747,205321,5679,7/5/2025,Not as Expected,817.55,Approved
1748,201238,5911,2/13/2025,Not as Expected,3119.99,Processed
1749,200562,5945,6/26/2025,Not as Expected,1736.53,Approved
1750,203638,5284,7/14/2025,Not as Expected,5287.94,Approved
1751,213952,5594,7/25/2025,Not as Expected,113.64,Processed
1752,202576,5102,10/21/2025,Not as Expected,821.52,Approved
1753,203296,5648,1/1/2026,Not as Expected,887.18,Processed
1754,204293,5184,5/9/2025,Late Delivery,9634.89,Approved
1755,217735,5252,8/4/2025,Damaged Product,2479.18,Rejected
1756,203361,5358,1/14/2026,Changed Mind,11048.58,Approved
1757,200008,5902,5/9/2025,Not as Expected,8017.28,Approved
1758,212461,5340,2/11/2024,Poor Quality,4903.35,Approved
1759,211770,5974,9/10/2024,Not as Expected,6024.77,Approved
1760,216683,5127,7/6/2025,Not as Expected,5586.38,Approved
1761,219571,5126,2/18/2024,Changed Mind,120.86,Processed
1762,200380,5163,2/20/2023,Poor Quality,875.54,Approved
1763,213496,5004,1/12/2026,Late Delivery,6961.58,Approved
1764,205126,5732,9/1/2025,Damaged Product,1029.4,Approved
1765,218482,5441,7/29/2025,Poor Quality,357.46,Approved
1766,213006,5154,1/10/2026,Damaged Product,814.02,Approved
1767,201621,5917,12/4/2024,Poor Quality,4757.02,Processed
